day,start_time,end_time,type,subject_id,division,batch,faculty_id
Monday,11:30 AM,12:30 PM,theory,DJ19ITC504,I1,1,664a0d49-edf6-4715-950d-1a8dd01fb407
Wednesday,12:30 PM,1:30 PM,theory,DJ19ITC504,I1,1,664a0d49-edf6-4715-950d-1a8dd01fb407
Saturday,1:30 PM,2:30 PM,theory,DJ19ITC504,I1,1,664a0d49-edf6-4715-950d-1a8dd01fb407
